UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
d77ef6db-6f6e-401f-b239-2f18fe8c4d4d,0.0,CC,48.0,0.0,0.0,6.0,80.0,3.0,3.0,5.0,2.0,1467.0,751.0,0.0,http://164.115.33.117/wp1/import_6/,4.0,10.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,55.0,18.0,13.0,5.0,1.0,1.0,0.0,275.0,137.0,138.0,à¹‚à¸„à¸£à¸‡à¸à¸²à¸£à¸›à¸£à¸°à¸à¸§à¸”à¸•à¸±à¹‰à¸‡à¸Šà¸·à¹ˆà¸­à¸ªà¸°à¸žà¸²à¸™ â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
7a709714-079e-4b5d-9e9b-d500361d1052,0.0,CC,47.0,0.0,0.0,6.0,67.0,3.0,3.0,4.0,2.0,836.0,560.0,0.0,http://164.115.33.117/wp1/jobmanual/,9.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,54.0,18.0,13.0,5.0,1.0,1.0,0.0,252.0,136.0,116.0,à¸„à¸¹à¹ˆà¸¡à¸·à¸­à¸à¸²à¸£à¸›à¸Žà¸´à¸šà¸±à¸•à¸´à¸‡à¸²à¸™à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡ â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
30bf1a76-e6c8-465a-a79e-46923a61cc28,0.0,CC,61.0,0.0,0.0,10.0,67.0,4.0,4.0,6.0,2.0,1543.0,1182.0,0.0,http://164.115.33.117/wp1/law/,9.0,19.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,54.0,26.0,20.0,6.0,1.0,1.0,0.0,290.0,159.0,131.0,à¸‚à¹‰à¸­à¸šà¸±à¸à¸à¸±à¸•à¸´à¸à¸£à¸¸à¸‡à¹€à¸—à¸žà¸¡à¸«à¸²à¸™à¸„à¸£ â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
d4851a01-4d92-4413-8473-0bd084af61b7,0.0,CC,47.0,0.0,0.0,6.0,67.0,3.0,3.0,4.0,2.0,858.0,561.0,1.0,http://164.115.33.117/wp1/membership-login/,5.0,10.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,50.0,18.0,13.0,5.0,2.0,5.0,0.0,264.0,126.0,138.0,Member Login â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,1.0
adc41201-81d0-4988-9f17-2423b71f37a2,0.0,CC,61.0,0.0,0.0,8.0,67.0,3.0,3.0,4.0,2.0,1298.0,859.0,1.0,http://164.115.33.117/wp1/news/,3.0,10.0,0.0,1.0,0.0,0.0,45.0,9.0,0.0,57.0,18.0,13.0,5.0,1.0,1.0,0.0,324.0,158.0,166.0,news â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
6f3a5fe1-425a-4679-96b9-6f8115e0e46a,0.0,CC,56.0,0.0,0.0,5.0,67.0,3.0,3.0,4.0,2.0,1362.0,1283.0,0.0,http://164.115.33.117/wp1/news621220/,3.0,10.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,53.0,18.0,13.0,5.0,1.0,1.0,0.0,295.0,141.0,154.0,news621220 â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
08c5e2ff-f277-4c95-94ec-4f8b1852ad7d,0.0,CC,54.0,0.0,0.0,6.0,75.0,3.0,3.0,5.0,2.0,1723.0,1500.0,0.0,http://164.115.33.117/wp1/news630320-2/,3.0,10.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,53.0,18.0,13.0,5.0,1.0,1.0,0.0,289.0,139.0,150.0,news630320 â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
ea63befa-fa23-487a-9bd9-8512862cec64,0.0,CC,54.0,0.0,0.0,6.0,67.0,3.0,3.0,4.0,2.0,1348.0,1126.0,1.0,http://164.115.33.117/wp1/news630324/,3.0,10.0,0.0,1.0,0.0,0.0,35.0,7.0,0.0,53.0,18.0,13.0,5.0,1.0,1.0,0.0,289.0,139.0,150.0,news630324 â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
72e46b63-aff6-4962-a7ee-907706b40304,0.0,CC,54.0,0.0,0.0,6.0,67.0,3.0,3.0,4.0,2.0,1196.0,1156.0,0.0,http://164.115.33.117/wp1/news630326/,3.0,10.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,53.0,18.0,13.0,5.0,1.0,1.0,0.0,289.0,139.0,150.0,news630326 â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
57ece0e5-84c8-4ef4-ae80-3b9fb8ea06c5,0.0,CC,52.0,0.0,0.0,6.0,75.0,3.0,3.0,5.0,2.0,1334.0,1036.0,0.0,http://164.115.33.117/wp1/news63032601/,3.0,10.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,53.0,18.0,13.0,5.0,1.0,1.0,0.0,283.0,137.0,146.0,news63032601 â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
95e0eab6-0497-4fc5-9737-dc3637d64df7,0.0,CC,46.0,0.0,0.0,7.0,67.0,3.0,3.0,4.0,2.0,739.0,579.0,0.0,http://164.115.33.117/wp1/organization/,3.0,10.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,48.0,18.0,13.0,5.0,1.0,1.0,0.0,311.0,195.0,116.0,à¹‚à¸„à¸£à¸‡à¸ªà¸£à¹‰à¸²à¸‡à¸ªà¹ˆà¸§à¸™à¸£à¸²à¸Šà¸à¸²à¸£ â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
1e7b38f1-881c-4e90-97e2-ee3b19e47f6f,0.0,CC,50.0,0.0,0.0,6.0,75.0,3.0,3.0,5.0,2.0,515.0,562.0,1.0,http://164.115.33.117/wp1/project/,3.0,10.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,58.0,18.0,13.0,5.0,1.0,1.0,0.0,265.0,149.0,116.0,à¹‚à¸„à¸£à¸‡à¸à¸²à¸£à¸‚à¸­à¸‡à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡ â€“ à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡,0.0
1c23eb4a-329b-45e4-ae49-509ec7adb8b2,0.0,CC,56.0,0.0,0.0,5.0,75.0,3.0,3.0,4.0,2.0,2099.0,1609.0,0.0,http://164.115.33.117/wp1/?%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%2F,3.0,12.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,61.0,21.0,15.0,6.0,1.0,1.0,0.0,345.0,205.0,140.0,à¸ªà¸³à¸™à¸±à¸à¸à¸²à¸£à¸§à¸²à¸‡à¸œà¸±à¸‡à¹à¸¥à¸°à¸žà¸±à¸’à¸™à¸²à¹€à¸¡à¸·à¸­à¸‡ â€“ à¸à¸£à¸¸à¸‡à¹€à¸—à¸žà¸¡à¸«à¸²à¸™à¸„à¸£,0.0
1614c870-8b7b-40b6-b35e-9ce8ae71437c,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74812e18-b424-4d4a-9bd7-c8f61f0aae2c,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302882a-e588-40c6-8aa3-e29d1a18ec8b,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f5f26cf-a2e6-4649-a228-12d87a49e497,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f1dd5c-85cd-4cf5-90e0-b3aa3298bcc7,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b5358bd-f8a5-462d-a5ea-bd15ac39bcb6,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9697d464-7b3d-48e7-9e77-da003a7bbb7d,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d5c4a2-4bc5-4451-9eb8-38dd8cfc15a1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104c4d4-f74a-4314-aa34-6e7ab71c5266,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047576f-9846-440c-a272-cb05c76c582a,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5ff4dc-105e-4fc6-919a-54fda60b3282,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31066b3-8640-489f-a3e3-e6a3e6376b82,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b378243b-7234-4e14-a580-230f6b63f209,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e33d49c-c35f-4ae7-aa16-fd1a56fa7549,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445f0122-9caa-44c1-baf7-f9b93e22c7fd,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a071f165-bdf5-475a-bfda-8b435cfc9c45,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69603372-1261-4989-b546-b2a10bb8f0c2,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222b36c0-92cc-4189-a6ed-ee8ee95d8fdf,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a09f77-e5bf-4cbb-b6e5-6e6df6e7e9e0,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23d91348-6874-4168-9801-f83eec812ad1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cbef139-62b4-4440-9a21-b8a9d04a80d1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b932ad-3982-4f32-a67d-71c83453aa2c,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44a1b63b-4113-46a6-9d09-503ed76d4064,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc366194-7b97-4186-8cf9-34f6a03c7a35,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285359dd-a08e-4f57-bb4c-71bdf0a110b1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364388b5-ef49-4a8b-9b4a-597b43f3afcc,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ec61f7d-ff13-45ec-b16e-e980a6331208,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99084757-d5f9-4da3-8f24-287251b3665b,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d610b8b-f0e1-4e44-ab73-67cf8f076ddb,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a835c9ff-6905-4344-97a6-c63e830b90a9,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4344b21-75f7-4d1a-964f-3621270ef3f1,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e704fe0-4446-43bd-b299-54ec832d2d65,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0546833-150f-4377-827e-9a84621c5669,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170860d1-bbc8-4a0b-a3bd-8bf0f8928260,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097389c3-e3fa-4755-89c1-56a90360cd03,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac8f074e-5953-43d0-9dd2-cb73d76d7d1c,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a911f5-e5ab-4a4c-8988-3fc797b2d3ec,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef6c227a-649e-41f8-ac7c-829dd3d43245,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e7bc96-d15d-4143-9533-846f8f194130,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c72bfd-c805-443e-a567-4b30d08fb3af,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20789559-c213-42ee-873c-005fe4ce3f46,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b39516a-6022-440a-b9a3-bb583a7d6dcd,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4427d7-c03e-41a1-bd9d-c2956159d21f,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26982467-15dd-4fbc-8728-2ffd4ab5d38e,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec4de012-e249-43bd-9d1a-af07a3d0ca66,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90d3bb96-04d6-45a9-a700-e60483af92ae,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199568f4-fdfa-4471-a3f0-00f185ac1e0f,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb26cea-8681-417c-99c6-4f3b03bc0f52,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773ac9e8-2a2e-4995-baf8-f64d39f8d0ae,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549df487-56db-46b8-816c-d59f5a0ecb98,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966d50a0-1fd3-4f00-976d-883fbf3cae8e,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10310f49-d132-4bbc-ae3a-8ada87881db6,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662f2f4a-1273-4e32-b356-a1d5f411b3fa,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a284d24c-d38f-4abc-8d27-e05a56380902,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c833a40-6071-416a-826c-5071fd7226d0,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae2db98-9866-484d-a2f3-ce6ac2492d2f,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5c7db04-a2bc-4de5-8015-bb352c0c6c3a,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47443e5a-77ff-4b2a-a128-93ece2784524,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7d7e8b3-75e4-488f-87ad-d434e470a10f,0.0,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813bf4b9-fd58-4e2e-adb6-14256a15812c,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,5.0,http://118.107.35.117/,0.0,114.0,0.0,1.0,1.0,1.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
69c80fd6-aee4-47c5-b7c8-e6a6fbcdcda7,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,5.0,http://118.107.35.117/,0.0,114.0,0.0,1.0,1.0,1.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
2554c107-3641-49cd-a89c-aef42637f90c,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,0.0,http://118.107.35.117/,0.0,114.0,0.0,0.0,0.0,0.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
eb2a7c46-4a41-4501-9fca-77e5853a90ee,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,1.0,http://118.107.35.117/?ref=daftarmusim99,0.0,114.0,0.0,0.0,0.0,0.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
e8656e09-60d2-49ff-8793-e3a9e200283f,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,0.0,http://118.107.35.117/?ref=duniamusim,0.0,114.0,0.0,0.0,0.0,0.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
ef54b3c7-c94c-4778-a1c5-b0aaf5838a2c,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,4.0,http://118.107.35.117/?ref=gabungbosq,0.0,114.0,0.0,1.0,1.0,1.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
3ad4ac41-d99f-402e-9395-e06c7a3cab7e,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,560.0,839.0,4.0,http://118.107.35.117/?ref=hokipkv1,0.0,114.0,0.0,1.0,1.0,1.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
30d74bc0-feda-475a-b6bb-b09fca7209c7,0.0,CC,45.0,0.0,0.0,13.0,71.0,7.0,7.0,7.0,3.0,559.0,839.0,4.0,http://118.107.35.117/?ref=musim88ds,0.0,114.0,0.0,1.0,1.0,1.0,22.0,10.0,1.0,10.0,21.0,19.0,2.0,1.0,4.0,0.0,161.0,107.0,54.0,Situs DominoQQ Terbaru Terbaik Dan Terpercaya Terpopuler 2020,1.0
b9b4447c-9db3-459d-81fe-f2f112217019,0.0,CC,19.0,0.0,0.0,5.0,33.0,3.0,3.0,3.0,3.0,115.0,232.0,1.0,http://118.107.35.117/Register.aspx?ref=BandarMusimqq,0.0,100.0,0.0,1.0,1.0,1.0,21.0,28.0,0.0,1.0,14.0,12.0,2.0,1.0,13.0,0.0,159.0,92.0,67.0,"
	Register
",1.0
cde795d6-f1eb-43e8-9e50-f7b3368af4a9,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://118.107.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
2237086b-e304-4412-be56-4e81af5609d0,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://118.107.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
fedcf99e-1c7f-49fd-8bb0-8271dbaf3582,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://118.107.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
e93b56c5-90cb-4b88-bda3-e056fb66ae03,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://118.107.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
fc5c536c-1ec8-4d19-b3a7-8a286b9c6f5f,0.0,CC,55.0,0.0,0.0,11.0,20.0,4.0,5.0,5.0,5.0,2417.0,2866.0,1.0,http://14.128.35.117/,2.0,114.0,0.0,0.0,0.0,0.0,52.0,11.0,1.0,17.0,20.0,18.0,2.0,0.0,2.0,0.0,213.0,114.0,99.0,PokerMaya - Judi Poker Online - Dewapoker,0.0
b835f369-0161-4215-99b9-e2645f8bc47a,0.0,CC,55.0,0.0,0.0,11.0,20.0,4.0,5.0,5.0,5.0,2418.0,2866.0,3.0,http://14.128.35.117/,2.0,114.0,1.0,1.0,2.0,1.0,52.0,11.0,1.0,17.0,20.0,18.0,2.0,0.0,2.0,0.0,213.0,114.0,99.0,PokerMaya - Judi Poker Online - Dewapoker,0.0
3517faa8-6cca-4004-98c4-187716ebcb04,0.0,CC,55.0,0.0,0.0,11.0,20.0,4.0,5.0,5.0,5.0,2395.0,2866.0,2.0,http://14.128.35.117/app/Default0.aspx?lang=id,2.0,114.0,0.0,1.0,1.0,1.0,52.0,11.0,1.0,17.0,20.0,18.0,2.0,0.0,2.0,0.0,213.0,114.0,99.0,PokerMaya - Judi Poker Online - Dewapoker,0.0
0472afbf-6a65-408f-90e8-d4a56bb1f7b5,0.0,CC,19.0,0.0,0.0,5.0,33.0,3.0,3.0,3.0,3.0,146.0,265.0,1.0,http://14.128.35.117/Register.aspx?lang=id,0.0,100.0,0.0,1.0,1.0,1.0,21.0,28.0,0.0,1.0,14.0,12.0,2.0,1.0,13.0,0.0,158.0,91.0,67.0,"
	Register
",1.0
e2f734bb-dfe9-40ef-8f7f-e2841847e605,0.0,CC,19.0,0.0,0.0,5.0,33.0,3.0,3.0,3.0,3.0,146.0,265.0,1.0,http://14.128.35.117/register.aspx?ref=pokermaya7373,0.0,100.0,0.0,1.0,1.0,1.0,21.0,28.0,0.0,1.0,14.0,12.0,2.0,1.0,13.0,0.0,158.0,91.0,67.0,"
	Register
",1.0
bb6a2534-834c-4802-93c0-a6f440bbce36,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://14.128.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
b74dfd41-02fa-416f-852d-35746736aa52,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://14.128.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
e31fa11d-1be5-4966-b472-fddf8f86805e,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://14.128.35.117/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,Page Not Found,0.0
ba80c2b1-9428-4932-824f-62cd5d774a7e,0.0,CC,43.0,0.0,0.0,2.0,67.0,2.0,3.0,2.0,2.0,426.0,779.0,0.0,http://140.112.36.117:20080/NTUSearchBike.asp,14.0,14.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,23.0,11.0,9.0,2.0,3.0,24.0,0.0,300.0,279.0,21.0,è‡ºç£å¤§å­¸ç¸½å‹™è™• :: è‡ªè¡Œè»Šç·šä¸Šç®¡ç†ç³»çµ±,1.0
ae352ec9-b9e2-4d0e-ab73-e843ea9e4f3c,0.0,CC,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://140.112.36.117:20080/robots.txt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,404 - æ‰¾ä¸åˆ°æª”æ¡ˆæˆ–ç›®éŒ„ã€‚,0.0
8f24eeea-2b45-4ba1-a386-7d2a493dff22,0.0,CC,19.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,169.0,163.0,0.0,http://221.146.36.117/house/mobile/board/list.html?part=community&b_code=10&ip=&fix_id=,0.0,22.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,::: ëª¨ë°”ì¼í™ˆíŽ˜ì´ì§€ :::,0.0
